Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,K A L E O,https://x.com/CryptoKaleo,CryptoKaleo,True,2023-07-13 17:14:29+00:00,False,$XRP to $589 with haste,1679539808681484289,https://x.com/CryptoKaleo/status/1679539808681484289,105,106,1194,250253,4,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Bitstamp by Robinhood,https://x.com/Bitstamp,Bitstamp,False,2023-07-13 20:22:22+00:00,False,"Welcome back $XRP! 🚀 XRP trading is available in the U.S now for our U.S customers. You can once again buy, sell, or trade XRP on Bitstamp USA. 🫡 Find more info here: https://bit.ly/44okx6s #XRPArmy",1679587090537893889,https://x.com/Bitstamp/status/1679587090537893889,142,1335,4277,350973,19,https://pbs.twimg.com/media/F08XjmVXgAYs-5r.png,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Luke Broyles,https://x.com/luke_broyles,luke_broyles,True,2023-07-13 21:21:54+00:00,False,This is NOT a great day for #XRP fans. Years of waiting for the “big day” and even “when it comes” with a major pump it remains at over a 99% loss against #BTC. I don’t hate #XRP holders and they can do what they want… I just want the unaware to realize they’ve been scammed.,1679602072625246210,https://x.com/luke_broyles/status/1679602072625246210,518,205,1388,316952,39,https://pbs.twimg.com/media/F08lLIsX0AAHhvC.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Tony Edward (Thinking Crypto Podcast),https://x.com/ThinkingCrypto1,ThinkingCrypto1,True,2023-07-13 20:21:43+00:00,False,"Sex is great but have you ever experienced $XRP pumping, Coinbase and other exchanges relisting XRP, Gary Gensler and SEC take a big loss, and Congressman calls for investigation into the SEC over Prometheum license all in the same day.",1679586926746009600,https://x.com/ThinkingCrypto1/status/1679586926746009600,56,359,1693,77826,13,https://pbs.twimg.com/ext_tw_video_thumb/1679585698163073024/pu/img/pbmzTj5vU2QvkwAo.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,British Miss,https://x.com/CleansedTweets,CleansedTweets,False,2023-07-13 16:18:36+00:00,False,"Any other #xrp holders darting around their room like this, not knowing what to do, as the news came out? 😂😂😂",1679525745813766144,https://x.com/CleansedTweets/status/1679525745813766144,217,136,1598,87909,2,https://pbs.twimg.com/tweet_video_thumb/F07fwhuagAEoOf2.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Watcher.Guru,https://x.com/WatcherGuru,WatcherGuru,True,2023-07-13 17:50:44+00:00,False,JUST IN: Ripple $XRP soars 50% after US judge rules it's not a security.,1679548930336477185,https://x.com/WatcherGuru/status/1679548930336477185,501,2171,10667,767489,39,https://pbs.twimg.com/media/F070uDFXgAAIkUs.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Ragzy X,https://x.com/ragzyart,ragzyart,True,2023-07-13 16:22:15+00:00,False,I was BULLIED for chosing to put my art on XRPL - now what?! $XRP not a security! AND NOW I HAVE A HISTORICAL SERIES built on it…Byeeeeeeeeee Let’s go @spacemermaids ! 🧜‍♀️🚀🔥🕹️🎉 @Ripple #xrparmy,1679526665892790272,https://x.com/ragzyart/status/1679526665892790272,86,136,1435,48067,2,https://pbs.twimg.com/media/F07gmPUXoAAwTuK.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-07-13 16:01:44+00:00,False,We made it guys... #XRP R.I.P HATERS!,1679521501576409089,https://x.com/RippleXrpie/status/1679521501576409089,71,780,3984,127493,7,https://pbs.twimg.com/media/F07b56mWIAAxy27.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Ash Crypto,https://x.com/AshCrypto,AshCrypto,True,2023-07-13 19:26:41+00:00,False,MY $XRP LONG DID AMAZING!! I WILL SHARING PROFITS SOON 🙏,1679573079083630593,https://x.com/AshCrypto/status/1679573079083630593,413,387,2780,234313,7,https://pbs.twimg.com/media/F08Kz6RXwAIJvx0.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Shahriar,https://x.com/SugarKoat,SugarKoat,True,2023-07-13 20:49:28+00:00,False,"Right now it's cents, tomorrow it's dollars $XRP",1679593912367972354,https://x.com/SugarKoat/status/1679593912367972354,59,267,2404,91933,4,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,James K. Filan 🇺🇸🇮🇪,https://x.com/FilanLaw,FilanLaw,True,2023-07-13 15:32:55+00:00,False,#XRPCommunity #SECGov v. #Ripple #XRP BREAKING: Judge Torres has issued her Ruling on the Parties Motions for Summary Judgment. https://www.dropbox.com/scl/fi/bk1n1qn1tgscrcrrfldr8/SEC-v.-Ripple-Ruling-on-Motions-for-Summary-Judgment.pdf?rlkey=cjyfdw5rl58diqxyi3qfgix7s&dl=0,1679514249951866880,https://x.com/FilanLaw/status/1679514249951866880,329,2390,6097,1705027,150,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Wendy O,https://x.com/CryptoWendyO,CryptoWendyO,True,2023-07-13 17:52:31+00:00,False,THE SALE OF $XRP ON EXCHANGES IS NOT A SECURITY RELIST $XRP ON ALL USA EXCHANGES AND APPLY THIS TO ALL OTHER CRYPTO ASSETS,1679549379646988305,https://x.com/CryptoWendyO/status/1679549379646988305,68,338,1992,51904,1,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Craig DeWitt,https://x.com/CryptoCwby,CryptoCwby,True,2023-07-13 16:10:19+00:00,False,Looks like clarity to me. #XRP,1679523661362118658,https://x.com/CryptoCwby/status/1679523661362118658,46,440,2867,91279,1,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,CoinGecko,https://x.com/coingecko,coingecko,False,2023-07-13 19:50:14+00:00,False,NEWS: @Coinbase has announced that $XRP will be relisted.,1679579006793023488,https://x.com/coingecko/status/1679579006793023488,69,213,1193,79186,1,https://pbs.twimg.com/media/F08P69UaAAMcVLs.png,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,MASON VERSLUIS,https://x.com/MasonVersluis,MasonVersluis,True,2023-07-13 15:43:50+00:00,False,SAY IT WITH ME: $XRP IS NOT A SECURITY AND FUCK THE SEC 🥂,1679516997607120896,https://x.com/MasonVersluis/status/1679516997607120896,150,969,5057,149688,8,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Wendy O,https://x.com/CryptoWendyO,CryptoWendyO,True,2023-07-13 19:52:22+00:00,False,HOLY FXCK $xrp TO BE RELISTED ON COINBASE,1679579543269695488,https://x.com/CryptoWendyO/status/1679579543269695488,106,258,1965,100879,0,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Wendy O,https://x.com/CryptoWendyO,CryptoWendyO,True,2023-07-13 15:51:52+00:00,False,"$XRP not being a security is a massive win for the entire industry and Bitcoin, be proud.",1679519019723022336,https://x.com/CryptoWendyO/status/1679519019723022336,81,435,2645,113257,3,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,CZ 🔶 BNB,https://x.com/cz_binance,cz_binance,True,2023-07-13 17:30:34+00:00,False,XRP 👏,1679543855157264385,https://x.com/cz_binance/status/1679543855157264385,2272,7051,42883,3464006,118,,False,,,,,qst,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Coin Bureau,https://x.com/coinbureau,coinbureau,True,2023-07-13 15:54:11+00:00,False,Mashinsky arrested AND $XRP declared not a security?,1679519599815999490,https://x.com/coinbureau/status/1679519599815999490,68,238,1721,83923,7,https://pbs.twimg.com/tweet_video_thumb/F07aFt9WcAExNeA.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,CryptoBull,https://x.com/CryptoBull2020,CryptoBull2020,True,2023-07-13 00:09:14+00:00,False,"Based on the previous fractal, #XRP will break out next week and reach $30 by mid September.",1679281797039812611,https://x.com/CryptoBull2020/status/1679281797039812611,417,383,2158,355224,79,https://pbs.twimg.com/media/F04B5NHWIAAc0-H.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,MetaLawMan,https://x.com/MetaLawMan,MetaLawMan,True,2023-07-13 15:48:15+00:00,False,"This is is a huge win for Larsen, Garlinghouse and the XRP community. 1. While the court rules that some of Ripple's ""Institutional Sales"" of XRP were investment contracts and thus, the sale of unregistered securities, 2. Ripple's sales of XRP to ""Programmatic Buyers"" through Exchanges to anonymous buyers were NOT investment contracts. 3. Ripple's other distributions of XRP to employees as compensation or to 3rd parties to develop applications for XRP or XRP Ledger are NOT investment contracts. 4. Larsen and Garlinghouse's sales of XRP are NOT investment contracts.",1679518108220895233,https://x.com/MetaLawMan/status/1679518108220895233,70,673,2458,540443,98,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,MASON VERSLUIS,https://x.com/MasonVersluis,MasonVersluis,True,2023-07-13 21:39:03+00:00,False,BREAKING: COINBASE RELISTS $XRP! 🔥🔥‼️‼️,1679606387914178563,https://x.com/MasonVersluis/status/1679606387914178563,76,281,2209,66924,0,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Watcher.Guru,https://x.com/WatcherGuru,WatcherGuru,True,2023-07-13 15:35:03+00:00,False,BREAKING: 🇺🇸 US judge rules Ripple $XRP is not a security.,1679514784637636608,https://x.com/WatcherGuru/status/1679514784637636608,1805,13424,37933,6208153,378,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,MetaLawMan,https://x.com/MetaLawMan,MetaLawMan,True,2023-07-13 15:34:10+00:00,False,"""XRP, as a digital token, is not in and of itself a 'contract, transaction, or scheme' that embodies the Howey requirements of an investment contract."" --Judge Torres",1679514564499496960,https://x.com/MetaLawMan/status/1679514564499496960,30,480,1761,905921,52,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,CoinGecko,https://x.com/coingecko,coingecko,False,2023-07-13 18:51:02+00:00,False,"$XRP has flipped $BNB, and is now the 4th largest cryptocurrency by market capitalization.",1679564107014602752,https://x.com/coingecko/status/1679564107014602752,77,267,1238,115922,3,https://pbs.twimg.com/media/F08Cpj5aAAEv3XO.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,MetaLawMan,https://x.com/MetaLawMan,MetaLawMan,True,2023-07-13 16:03:02+00:00,False,"The ruling that XRP is not itself an investment contract is a significant blow to the SEC's case against @Coinbase and the other crypto exchanges. While Judge Torres' decision is not ""binding precedent"" it is extremely well reasoned and will be cited in all motions to dismiss.",1679521826303533056,https://x.com/MetaLawMan/status/1679521826303533056,29,355,1459,158669,12,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Udi Wertheimer,https://x.com/udiWertheimer,udiWertheimer,True,2023-07-13 20:06:59+00:00,False,"BREAKING: MICROSTRATEGY HAS PURCHASED 200,000,000 XRP AT AN AVERAGE PRICE OF $0.90 CHAIR MICHAEL SAYLOR: “THERE IS A SECOND BEST”",1679583221690904576,https://x.com/udiWertheimer/status/1679583221690904576,88,101,1213,166446,14,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-07-13 20:10:31+00:00,False,BOOOOOOOOOOOOOOOOM!!!! Coinbase re-listed #XRP. Trading will start soon! 💥🔥,1679584108437991424,https://x.com/RippleXrpie/status/1679584108437991424,98,775,3923,151145,7,https://pbs.twimg.com/media/F08U2IhXsAAgqPx.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Fred Rispoli,https://x.com/freddyriz,freddyriz,True,2023-07-13 16:14:17+00:00,False,"Sooooooooo much good stuff in here...for $XRP. Soooooooooo much bad stuff for almost every other crypto. It's looking like a lot of projects will still have to run ""The Ripple Gauntlet"" to get to the same place.",1679524657249284098,https://x.com/freddyriz/status/1679524657249284098,73,368,2057,132282,12,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Jeremy Hogan,https://x.com/attorneyjeremy1,attorneyjeremy1,True,2023-07-13 20:02:39+00:00,False,Coinbase. Relisting. XRP.,1679582128252567553,https://x.com/attorneyjeremy1/status/1679582128252567553,164,1051,5726,311396,8,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Craig DeWitt,https://x.com/CryptoCwby,CryptoCwby,True,2023-07-13 23:15:49+00:00,False,#XRP is back on @coinbase This is the biggest redemption arc I’ve seen in Crypto.,1679630741486055424,https://x.com/CryptoCwby/status/1679630741486055424,36,256,1999,98853,4,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-07-13 16:07:56+00:00,False,"BOOOOOOOOOOOOOOOOOOOOOOOM!!!!! Judge Torres: ""#XRP IS NOT A SECURITY!"" Congratulations #XRPCommunity!",1679523060775280640,https://x.com/RippleXrpie/status/1679523060775280640,261,1721,6035,615789,45,https://pbs.twimg.com/media/F07dUpXWAAA8cxE.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Adam Cochran (adamscochran.eth),https://x.com/adamscochran,adamscochran,True,2023-07-13 15:39:07+00:00,False,"1/5 Ripple case, here is the good and the bad. But it is mostly *VERY* good for all alts, and a surprisingly big win for XRP. First Judge did decide institutional sales/fundraising was securities.",1679515809893294080,https://x.com/adamscochran/status/1679515809893294080,168,1286,3882,2633239,588,https://pbs.twimg.com/media/F07VuPlWwAMgkZj.png,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Jeremy Hogan,https://x.com/attorneyjeremy1,attorneyjeremy1,True,2023-07-13 16:25:13+00:00,False,"WOW! Congratulations to you my friends. What I see from a first read-through: 1. Judge Torres ended up ...splitting the baby! Yes, she finds the sales in which the buyers bought XRP directly from Ripple were sales of securities. That amount is alleged to be $728 million.",1679527409857490944,https://x.com/attorneyjeremy1/status/1679527409857490944,302,2090,7854,929553,210,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-07-13 23:01:39+00:00,False,#XRP is the first regulated asset for the financial industry in the United States of America! Let the show begin...🍿,1679627176591630336,https://x.com/RippleXrpie/status/1679627176591630336,124,964,4540,200979,45,https://pbs.twimg.com/media/F088BAAXoAAd7Xz.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,MMCrypto,https://x.com/MMCrypto,MMCrypto,True,2023-07-13 16:29:45+00:00,False,BREAKING: $XRP JUST WON THE CASE! IT IS NOT A SECURITY!,1679528553438650368,https://x.com/MMCrypto/status/1679528553438650368,154,361,2775,150305,5,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Jake Chervinsky,https://x.com/jchervinsky,jchervinsky,True,2023-07-13 16:39:30+00:00,False,"Not legal advice, but my sense is US crypto exchanges should feel good about relisting XRP today.",1679531005802053634,https://x.com/jchervinsky/status/1679531005802053634,58,434,2469,246673,9,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Fred Rispoli,https://x.com/freddyriz,freddyriz,True,2023-07-13 17:19:51+00:00,False,"Okay, I'm just going to say what most of us are probably thinking: If @coinbase @BinanceUS @krakenfx @Gemini @jespow @msantoriESQ @tyler @cameron @cryptocom do not list $XRP by 0001 PST tonight, they are the biggest bitches out there.",1679541160451411968,https://x.com/freddyriz/status/1679541160451411968,132,543,2268,108100,5,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-07-13 10:51:34+00:00,False,We could see $30 per #XRP in September. Smash the like button if you believe in a new all time high this year!,1679443444316471299,https://x.com/RippleXrpie/status/1679443444316471299,127,330,2984,180861,16,https://pbs.twimg.com/media/F06U6WsXoAAEOYV.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,MMCrypto,https://x.com/MMCrypto,MMCrypto,True,2023-07-13 18:56:36+00:00,False,Did $XRP just start the Bull Run!? 👀,1679565508859838464,https://x.com/MMCrypto/status/1679565508859838464,380,285,2777,207875,3,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Emi Yoshikawa {X},https://x.com/emy_wng,emy_wng,True,2023-07-13 18:24:41+00:00,False,⚡️HUGE WIN: XRP is NOT a security. Thank you for all the support throughout the long run. 「XRPは証券でない」との判決が下されました。 長い間のご支援、サポートありがとうございました。長い闘いでした。,1679557477011197953,https://x.com/emy_wng/status/1679557477011197953,42,388,1448,223381,14,,False,,,,,ja,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Dan Gambardello,https://x.com/dangambardello,dangambardello,True,2023-07-13 15:45:02+00:00,False,BREAKING! US judge declares $XRP is not a security!,1679517296354623489,https://x.com/dangambardello/status/1679517296354623489,79,401,2717,89000,2,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,CryptoLaw,https://x.com/CryptoLawUS,CryptoLawUS,True,2023-07-13 18:52:41+00:00,False,"@EleanorTerrett @SECGov @FoxBusiness XRP is not a security. Their entire argument about tokens themselves being securities, or public sales on exchanges being securities, was demolished by Judge Torres. Keep reviewing that, @SECGov. You can't spin your way out of it.",1679564520136605697,https://x.com/CryptoLawUS/status/1679564520136605697,44,438,1896,60176,12,https://pbs.twimg.com/media/F08CtM3WIAAhFJS.jpg,True,EleanorTerrett,https://x.com/EleanorTerrett,Eleanor Terrett,EleanorTerrett,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Tony Edward (Thinking Crypto Podcast),https://x.com/ThinkingCrypto1,ThinkingCrypto1,True,2023-07-13 15:43:05+00:00,False,"To all the haters who gave $XRP holders and the #XRPArmy shit for years, you can go F@%K yourselves!!",1679516808112422912,https://x.com/ThinkingCrypto1/status/1679516808112422912,212,859,4304,225401,4,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,John E Deaton,https://x.com/JohnEDeaton1,JohnEDeaton1,True,2023-07-13 17:29:32+00:00,False,"She defacto concluded XRP’s status in the secondary market as Jeremy states in so many words below. @jesse_hynes posted this pic which means Judge Torres said what I’ve been saying from day one: you have to do a Howey analysis for each transaction and just because it was once sold as an investment contract is not controlling or determinative in any way. Hence, Judge Torres said secondary sales aren’t before her and require a separate Howey analysis. But the XRP we all hold is NOT a security and we ALL purchased the XRP in the secondary market. That’s what I mean by defacto decided.",1679543594976157711,https://x.com/JohnEDeaton1/status/1679543594976157711,36,268,1397,137336,14,https://pbs.twimg.com/media/F07v_xJWIBElU44.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Coinbase Assets 🛡️,https://x.com/CoinbaseAssets,CoinbaseAssets,True,2023-07-13 19:35:16+00:00,False,Coinbase will re-enable trading for XRP (XRP) on the XRP network. Do not send this asset over other networks or your funds may be lost. Transfers for this asset remain available on @Coinbase &amp; @CoinbaseExch in the regions where trading is supported.,1679575239657758721,https://x.com/CoinbaseAssets/status/1679575239657758721,955,7111,18396,4747199,233,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Financial Services GOP,https://x.com/FinancialCmte,FinancialCmte,True,2023-07-13 20:45:47+00:00,False,🚨 A federal judge just rebuked Chair Gensler: a token is separate and distinct from an investment contract it may be a part of. @GaryGensler must work with Congress to develop clear rules of the road for the digital asset ecosystem. https://www.coindesk.com/policy/2023/07/13/sale-of-xrp-on-exchanges-not-investment-contracts-court-rules-in-sec-case-against-ripple/,1679592984424136706,https://x.com/FinancialCmte/status/1679592984424136706,66,347,1368,78785,12,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Matt Hamilton,https://x.com/HammerToe,HammerToe,True,2023-07-13 19:34:09+00:00,False,Has anyone checked on @maxkeiser today? $xrp,1679574958484205570,https://x.com/HammerToe/status/1679574958484205570,177,148,1567,73528,2,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Moon Lambo,https://x.com/MoonLamboio,MoonLamboio,True,2023-07-13 16:48:15+00:00,False,"XRP family, today we celebrate!!! After 2 &amp; 1/2 years it's OVER, and we got what we wanted. XRP IS NOT A SECURITY. Judge Torres took the SEC's ""embodiment theory"" and placed it in the paper shredder WHERE IT BELONGS. I just love this community. And we made it! $XRP",1679533208700870670,https://x.com/MoonLamboio/status/1679533208700870670,145,527,2878,116717,6,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Michaël van de Poppe,https://x.com/CryptoMichNL,CryptoMichNL,True,2023-07-13 19:36:54+00:00,False,Breaking: Coinbase relists $XRP. We are so back.,1679575647817957377,https://x.com/CryptoMichNL/status/1679575647817957377,68,185,1723,107400,3,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,SOU⚡️仮想通貨 / ビットコイン,https://x.com/SOU_BTC,SOU_BTC,True,2023-07-13 20:14:01+00:00,False,これから起きて私のツイートを読んでくださるみなさん、おはようございます。 昨晩起きたことを要約します。 - リップル社が裁判で実質的に勝利（ $XRP は証券ではない） - $XRP が一時120円（0.9ドル）まで上がる - 他の証券認定を受けていたアルトコインも爆上げ - Coinbaseが $XRP の再上場を決定,1679584988893962242,https://x.com/SOU_BTC/status/1679584988893962242,8,385,1102,261715,35,https://pbs.twimg.com/media/F08VpR7aAAE02Wo.jpg,False,,,,,ja,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Discover Crypto,https://x.com/DiscoverCrypto_,DiscoverCrypto_,True,2023-07-13 16:17:14+00:00,False,"Over the longterm I take zero losses. Ripple case: OVER Took longer than I thought, but we finally moved it across the finish line. So happy for the $XRP Army. This is YOUR day!",1679525402241376258,https://x.com/DiscoverCrypto_/status/1679525402241376258,147,406,3331,158051,1,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,The Bearable Bull,https://x.com/thebearablebull,thebearablebull,True,2023-07-13 21:11:33+00:00,False,Where The XRP Haters At That Were Praying On Our Downfall? Y’all Real Quiet Today Huh 🦗🦗,1679599468881010690,https://x.com/thebearablebull/status/1679599468881010690,145,347,2516,99964,3,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Stuart Alderoty,https://x.com/s_alderoty,s_alderoty,True,2023-07-13 18:09:20+00:00,False,"A huge win today – as a matter of law - XRP is not a security. Also a matter of law - sales on exchanges are not securities. Sales by executives are not securities. Other XRP distributions – to developers, to charities, to employees are not securities.",1679553612236881921,https://x.com/s_alderoty/status/1679553612236881921,598,6187,16602,2139628,464,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,James Rule XRP 👊😎,https://x.com/RuleXRP,RuleXRP,True,2023-07-13 16:06:09+00:00,False,"July 13, 2023 will go down in History.",1679522613150859265,https://x.com/RuleXRP/status/1679522613150859265,36,293,1773,45373,6,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,Tony Edward (Thinking Crypto Podcast),https://x.com/ThinkingCrypto1,ThinkingCrypto1,True,2023-07-13 15:38:56+00:00,False,"""XRP, as a digital token, is not in and of itself a 'contract, transaction, or scheme' that embodies the Howey requirements of an investment contract."" --Judge Torres Next up: - Exchanges to relist $XRP - Bitcoin to pump to $40K+ and Altcoin season after (Not to new all time highs IMO - just retracement) - Let's see how high the #XRP price goes",1679515763307061254,https://x.com/ThinkingCrypto1/status/1679515763307061254,69,468,2319,174004,20,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-07-14 since:2023-07-13&src=typed_query,CryptoLaw,https://x.com/CryptoLawUS,CryptoLawUS,True,2023-07-13 17:06:40+00:00,False,"SETTLED LAW: The #XRP token itself is not a security. July 13, 2023.",1679537843927134208,https://x.com/CryptoLawUS/status/1679537843927134208,53,1228,4045,177559,41,,False,,,,,en,Top
